Name;ID;Country;Rank 3 Year;Rank 2 Year;Rank 1 Year;Rank 0 Year;Ideal Rank;Max Skill;Traits;Skill;Experience;Loyalty;Type;Picture;Start Year;End Year;Retirement Year;X
Alemandi;2501;ARG;2003;2030;2030;2030;3;9;0;1;0;5;0;Halemandi;2003;2019;x
Anschutz;2502;ARG;2003;2003;2030;2030;2;9;512;2;0;5;0;Eanschutz;2003;2019;x
Aparizio;2503;ARG;2003;2030;2030;2030;3;9;0;2;0;5;0;Raparizio;2003;2019;x
Artuso;2504;ARG;2003;2003;2030;2030;2;9;0;2;0;5;0;Cartuso;2003;2019;x
Barchuk;2505;ARG;2003;2030;2030;2030;3;9;0;1;0;5;0;Cibarchuk;2003;2019;x
Bessone;2506;ARG;2003;2030;2030;2030;3;9;0;2;0;5;0;Adbessone;2003;2019;x
Bossert;2507;ARG;2003;2030;2030;2030;3;9;0;3;0;5;0;Habossert;2003;2019;x
Brizuela;2508;ARG;2003;2030;2030;2030;3;9;0;2;0;5;0;Acbrizuela;2003;2019;x
Brown;2509;ARG;2003;2030;2030;2030;3;9;0;2;0;5;0;Faebrown;2003;2019;x
Bruera;2510;ARG;2003;2030;2030;2030;3;9;0;1;0;5;0;Hdbruera;2003;2019;x
Calligaro;2511;ARG;2003;2030;2030;2030;3;9;0;1;0;5;0;Dvcalligaro;2003;2019;x
Camponovo;2512;ARG;2003;2003;2030;2030;2;9;0;2;0;5;0;Dcamponovo;2003;2019;x
Canaves;2513;ARG;2003;2030;2030;2030;3;9;0;3;0;5;0;Escanaves;2003;2019;x
Carena;2514;ARG;2003;2030;2030;2030;3;9;0;3;0;5;0;Lmcarena;2003;2019;x
Carlés;2515;ARG;2003;2030;2030;2030;3;9;1;1;0;5;0;Amcarles;2003;2019;x
Castagno;2516;ARG;2003;2030;2030;2030;3;9;0;2;0;5;0;Jdcastagno;2003;2019;x
Ciucci;2517;ARG;2003;2030;2030;2030;3;9;0;1;0;5;0;Jlciucci;2003;2019;x
Colombo;2518;ARG;2003;2030;2030;2030;3;9;256;1;0;5;0;Oecolombo;2003;2019;x
Conti;2519;ARG;2003;2030;2030;2030;3;9;0;2;0;5;0;Omconti;2003;2019;x
Cundom;2520;ARG;2003;2030;2030;2030;3;9;0;1;0;5;0;Rlcundom;2003;2019;x
Diaz;2521;ARG;2003;2030;2030;2030;3;9;0;1;0;5;0;Ejrdiaz;2003;2019;x
Dotto;2522;ARG;2003;2030;2030;2030;3;9;4194560;3;0;5;0;Mgdotto;2003;2019;x
Ferrante;2523;ARG;2003;2030;2030;2030;3;9;0;1;0;5;0;Acferrante;2003;2019;x
Ferrari;2524;ARG;2003;2030;2030;2030;3;9;0;1;0;5;0;Roferrari;2003;2019;x
Giacosa;2525;ARG;2003;2030;2030;2030;3;9;6;2;0;5;0;Hggiacosa;2003;2019;x
Gómez J.E.;2526;ARG;2003;2030;2030;2030;3;9;1;2;0;5;0;Jegomezarg;2003;2019;x
Herrera;2527;ARG;2003;2030;2030;2030;3;9;0;2;0;5;0;Leherrera;2003;2019;x
Landa;2528;ARG;2003;2030;2030;2030;3;9;0;1;0;5;0;Galanda;2003;2019;x
Lozano;2529;ARG;2003;2030;2030;2030;3;9;0;1;0;5;0;Molozano;2003;2019;x
Lugani;2530;ARG;2003;2003;2030;2030;2;9;0;2;0;5;0;Elugani;2003;2019;x
Lux;2531;ARG;2003;2003;2030;2030;2;9;512;2;0;5;0;Galux;2003;2019;x
Marturet;2532;ARG;2003;2030;2030;2030;3;9;132;1;0;5;0;Cmmarturet;2003;2019;x
