Name;ID;Country;Rank 3 Year;Rank 2 Year;Rank 1 Year;Rank 0 Year;Ideal Rank;Max Skill;Traits;Skill;Experience;Loyalty;Type;Picture;Start Year;End Year;Retirement Year;X
Abdu;60001;NIG;2003;2030;2030;2030;3;9;0;1;0;5;0;Unknown;2000;2019;x
Adeshina;60002;NIG;2003;2030;2030;2030;3;9;0;2;0;5;0;Unknown;2000;2019;x
Adesunloye;60003;NIG;2003;2030;2030;2030;3;9;262144;1;0;5;0;Joadesunloye;2000;2019;x
Adewuyi;60004;NIG;2003;2030;2030;2030;3;9;0;2;0;5;0;Unknown;2000;2019;x
Agwai;60005;NIG;2003;2003;2030;2030;2;9;2;2;0;5;0;Mlagwai;2000;2019;x
Akinyemi;60006;NIG;2003;2030;2030;2030;3;9;0;1;0;5;0;Unknown;2000;2019;x
Asemota;60007;NIG;2003;2030;2030;2030;3;9;524288;1;0;5;0;Unknown;2000;2019;x
Atawodi;60008;NIG;2003;2030;2030;2030;3;9;0;1;0;5;0;Unknown;2000;2019;x
Azazi;60009;NIG;2003;2030;2030;2030;3;9;0;2;0;5;0;Oazazi;2000;2019;x
Bamalli;60010;NIG;2003;2030;2030;2030;3;9;0;1;0;5;0;Unknown;2000;2019;x
Danbazau;60011;NIG;2003;2030;2030;2030;3;9;0;2;0;5;0;Gdanbazau;2000;2019;x
Dikko;60012;NIG;2003;2030;2030;2030;3;9;1;1;0;5;0;Gdikko;2000;2019;x
Dyaji;60013;NIG;2003;2030;2030;2030;3;9;0;1;0;5;0;Unknown;2000;2019;x
Ibrahim;60014;NIG;2003;2030;2030;2030;3;9;0;2;0;5;0;Unknown;2000;2019;x
Ihejirika;60015;NIG;2003;2030;2030;2030;3;9;0;2;0;5;0;Unknown;2000;2019;x
Jinadu;60016;NIG;2003;2030;2030;2030;3;9;0;1;0;5;0;Unknown;2000;2019;x
Jokotola;60017;NIG;2003;2030;2030;2030;3;9;0;1;0;5;0;Unknown;2000;2019;x
Mshelbwalla;60018;NIG;2003;2030;2030;2030;3;9;0;1;0;5;0;Unknown;2000;2019;x
Obi;60019;NIG;2003;2030;2030;2030;3;9;0;1;0;5;0;Unknown;2000;2019;x
Obiakor;60020;NIG;2003;2005;2030;2030;2;9;524288;2;0;5;0;Gobiakor;2000;2019;x
Ogomudia;60021;NIG;2003;2003;2030;2030;2;9;0;1;0;5;0;Unknown;2000;2019;x
Oshanupin;60022;NIG;2003;2030;2030;2030;3;9;0;1;0;5;0;Unknown;2000;2019;x
Saleh;60023;NIG;2003;2030;2030;2030;3;9;0;1;0;5;0;Unknown;2000;2019;x
Yusuf;60024;NIG;2003;2003;2030;2030;2;9;4;2;0;5;0;Lyusuf;2000;2019;x
Adekeye;60025;NIG;2003;2003;2030;2030;2;9;0;1;0;5;1;Gadekeye;2000;2019;x
Afolayan;60026;NIG;2003;2003;2030;2030;2;9;0;1;0;5;1;Soafolayan;2000;2019;x
Babalola;60027;NIG;2003;2030;2030;2030;3;9;16384;2;0;5;2;Babalola;2000;2019;x
Dike;60028;NIG;2003;2003;2005;2030;1;9;0;2;0;5;2;Pdike;2000;2019;x
Iruenabere;60029;NIG;2003;2030;2030;2030;3;9;0;1;0;5;2;Iruenabere;2000;2019;x
Kure;60030;NIG;2003;2030;2030;2030;3;9;4096;1;0;5;2;Iakure;2000;2019;x
Mu'Azu;60031;NIG;2003;2030;2030;2030;3;9;0;1;0;5;2;Mu'Azu;2000;2019;x
Obaisa;60032;NIG;2003;2030;2030;2030;3;9;0;1;0;5;2;Oobaisa;2000;2019;x
Odesola;60033;NIG;2003;2030;2030;2030;3;9;8192;2;0;5;2;Godesola;2000;2019;y
Okafor;60034;NIG;2003;2030;2030;2030;3;9;0;1;0;5;2;Aokafor;2000;2019;x
Petinrin;60035;NIG;2003;2003;2030;2030;2;9;0;1;0;5;2;Opetinrin;2000;2019;x
Umar;60036;NIG;2003;2030;2030;2030;3;9;0;2;0;5;2;Tcumar;2000;2019;x
Usoro;60037;NIG;2003;2030;2030;2030;3;9;0;1;0;5;2;Sjusoro;2000;2019;x
Wuyep;60038;NIG;2003;2003;2030;2030;2;9;0;1;0;5;2;Unknown;2000;2019;x
