Name;ID;Country;Rank 3 Year;Rank 2 Year;Rank 1 Year;Rank 0 Year;Ideal Rank;Max Skill;Traits;Skill;Experience;Loyalty;Type;Picture;Start Year;End Year;Retirement Year;X
Adoyan;3001;ARM;2006;2030;2030;2030;3;9;0;2;0;5;0;Vadoyan;2006;2019;x
Aghabekyan;3002;ARM;2003;2003;2030;2030;2;9;0;1;5;5;0;Aaghabekyan;2003;2019;x
Apriamov;3003;ARM;2003;2030;2030;2030;3;9;0;1;0;5;0;Eapriamov;2003;2019;x
Arutyunyan;3004;ARM;2003;2003;2030;2030;3;9;0;2;5;5;0;M3007;2003;2012;x
Baghmanyan;3005;ARM;2003;2030;2030;2030;3;9;0;1;5;5;0;Hmaghmanyan;2003;2019;x
Chilingaryan;3006;ARM;2006;2030;2030;2030;3;9;0;1;0;5;0;Unknown;2006;2019;x
Daribaltayan;3007;ARM;2003;2003;2003;2030;1;9;0;2;20;5;0;Unknown;2003;2011;x
Gabrielyan;3008;ARM;2003;2030;2030;2030;3;9;0;1;0;5;0;Unknown;2003;2019;x
Grigoryan M.;3009;ARM;2003;2003;2030;2030;2;9;2;2;10;5;0;Mgrigoryan;2003;2019;x
Grigoryan V.;3010;ARM;2003;2030;2030;2030;3;9;128;2;10;5;0;Vgrigoryan;2003;2019;x
Hakobyan;3011;ARM;2003;2030;2030;2030;3;9;256;1;5;5;0;Mhakobyan;2003;2019;x
Harutyunyan A.;3012;ARM;2003;2030;2030;2030;3;9;0;1;0;5;0;Unknown;2003;2019;x
Harutyunyan M.;3013;ARM;2003;2003;2003;2030;1;9;16;2;20;5;0;Mharutyunyan;2003;2011;x
Harutyunyan R.;3014;ARM;2003;2030;2030;2030;3;9;0;1;0;5;0;Unknown;2003;2019;x
Karapetyan;3015;ARM;2003;2030;2030;2030;3;9;0;1;0;5;0;Skarapetyan;2003;2019;x
Kassabian;3016;ARM;2003;2003;2005;2030;1;9;0;1;20;5;0;Unknown;2003;2011;x
Kereshyan;3017;ARM;2003;2003;2030;2030;2;9;0;1;0;5;0;Unknown;2003;2019;x
Khachaturov;3018;ARM;2003;2003;2008;2030;1;9;0;2;10;5;0;Ykhachaturov;2003;2019;x
Kotanjyan;3019;ARM;2003;2030;2030;2030;3;9;512;1;10;5;0;Hkotanjyan;2003;2012;x
Melkonyan;3020;ARM;2003;2003;2030;2030;2;9;0;1;0;5;0;Unknown;2003;2019;x
Mirzabekyan;3021;ARM;2003;2008;2030;2030;2;9;0;2;0;5;0;Amirzabekyan;2003;2019;x
Mirzoyan;3022;ARM;2003;2003;2030;2030;2;9;0;2;5;5;0;Smirzoyan;2003;2019;x
Mnatsakanyan;3023;ARM;2003;2030;2030;2030;3;9;0;1;0;5;0;Unknown;2003;2019;x
Myurzabekyan;3024;ARM;2003;2004;2030;2030;2;9;0;1;0;5;0;Unknown;2003;2019;x
Ohanyan;3025;ARM;1995;2003;2007;2030;1;9;18;3;20;5;0;Sohanyan;2003;2019;x
Paytyan;3026;ARM;2003;2030;2030;2030;3;9;0;1;0;5;0;Unknown;2003;2019;x
Saroyan;3027;ARM;2003;2030;2030;2030;3;9;0;1;0;5;0;Ssaroyan;2003;2007;x
Yeranosyan;3028;ARM;2003;2030;2030;2030;3;9;0;1;0;5;0;Unknown;2003;2019;x
