Name;ID;Country;Rank 3 Year;Rank 2 Year;Rank 1 Year;Rank 0 Year;Ideal Rank;Max Skill;Traits;Skill;Experience;Loyalty;Type;Picture;Start Year;End Year;Retirement Year;X
Gichangi;43001;U15;2003;2030;2030;2030;3;9;0;1;0;5;0;Mgichangi;2000;2019;x
Haji;43002;U15;2003;2030;2030;2030;3;9;132;1;0;5;0;Byhaji;2000;2019;x
Kianga;43003;U15;2003;2003;2005;2030;1;9;0;2;0;5;0;Jkianga;2000;2019;x
Mutwii;43004;U15;2003;2005;2030;2030;2;9;256;2;10;5;0;Jmutwii;2000;2019;x
Njoroge;43005;U15;2000;2005;2030;2030;2;9;0;2;0;5;0;Anjoroge;2000;2019;x
Tuwei;43006;U15;2003;2005;2030;2030;2;9;1;1;0;5;0;Jtuwei;2000;2019;x
Mwathethe;43007;U15;2003;2030;2030;2030;3;9;0;1;0;5;1;Sjmwathethe;2000;2019;x
Karangi;43008;U15;2003;2005;2030;2030;2;9;0;1;0;5;2;Jkarangi;2000;2019;x
Mwanzia;43009;U15;2003;2030;2030;2030;3;9;0;2;0;5;2;Cmwanzia;2000;2019;x
TangaI;43010;U15;2003;2006;2030;2030;2;9;0;2;0;5;2;Htangai;2000;2019;x
Waweru;43011;U15;2003;2030;2030;2030;3;9;0;1;0;5;2;Jwaweru;2000;2019;x
