Name;ID;Country;Rank 3 Year;Rank 2 Year;Rank 1 Year;Rank 0 Year;Ideal Rank;Max Skill;Traits;Skill;Experience;Loyalty;Type;Picture;Start Year;End Year;Retirement Year;X
Cosgrove;3500;AST;2003;2003;2003;2003;0;2;3;2;0;5;0;L3500;2003;2020;x
Baker;3501;AST;2003;2003;2003;2003;0;2;148;2;0;5;0;L3501;2003;2020;x
Leahy;3502;AST;2003;2003;2003;2100;1;2;0;2;0;5;0;L3502;2003;2020;x
Gillespie;3503;AST;2003;2003;2003;2100;1;4;4;4;0;5;0;L3503;2003;2020;x
Roberts;3504;AST;2003;2003;2100;2100;2;3;131;3;0;5;0;L3504;2003;2020;x
Gordon;3505;AST;2003;2003;2100;2100;2;3;16;3;0;5;0;L3505;2003;2020;x
Haddad;3506;AST;2003;2003;2100;2100;2;1;0;1;0;5;0;L3506;2003;2020;x
Hickling;3507;AST;2003;2003;2100;2100;2;1;0;1;0;5;0;L3507;2003;2020;x
Hartley;3508;AST;2003;2003;2100;2100;2;3;0;3;0;5;0;L3508;2003;2020;x
Abigail;3509;AST;2003;2003;2100;2100;2;2;148;2;0;5;0;L3509;2003;2020;x
Pearn;3510;AST;2003;2003;2100;2100;2;2;3;2;0;5;0;L3510;2003;2020;x
Hurley;3511;AST;2003;2003;2100;2100;2;2;0;2;0;5;0;L3511;2003;2020;x
Lewis;3512;AST;2003;2003;2100;2100;2;2;16;2;0;5;0;L3512;2003;2020;x
Ford;3513;AST;2003;2003;2100;2100;2;4;2;4;0;5;0;L3513;2003;2020;x
Evans;3514;AST;2003;2003;2100;2100;2;1;0;1;0;5;0;L3514;2003;2020;x
Wilson;3515;AST;2003;2003;2100;2100;2;1;1;1;0;5;0;L3515;2003;2020;x
Roberts-Smith;3516;AST;2003;2003;2100;2100;2;2;134;2;0;5;0;L3516;2003;2020;x
Hindmarsh;3517;AST;2003;2003;2100;2100;2;2;0;2;0;5;0;L3517;2003;2020;x
McNam;3518;AST;2003;2003;2100;2100;2;3;128;3;0;5;0;L3518;2003;2020;x
Garde;3519;AST;2003;2003;2100;2100;2;2;256;2;0;5;0;L3519;2003;2020;x
Barrie;3520;AST;2003;2003;2003;2003;0;3;0;3;0;5;1;L3520;2003;2020;x
Ritchie;3521;AST;2003;2003;2003;2100;1;2;6144;2;0;5;1;L3521;2003;2020;x
Shalders;3522;AST;2003;2003;2003;2100;1;2;0;2;0;5;1;L3522;2003;2020;x
Hancock;3523;AST;2003;2003;2100;2100;2;1;9216;1;0;5;1;L3523;2003;2020;x
Adams;3524;AST;2003;2003;2100;2100;2;2;0;2;0;5;1;L3524;2003;2020;x
Moffit;3525;AST;2003;2003;2100;2100;2;3;4096;3;0;5;1;L3525;2003;2020;x
Shackleton;3526;AST;2003;2003;2100;2100;2;2;2024;2;0;5;1;L3526;2003;2020;x
Thomas;3527;AST;2003;2003;2100;2100;2;1;0;1;0;5;1;L3527;2003;2020;x
Gates;3528;AST;2003;2003;2100;2100;2;1;4096;1;0;5;1;L3528;2003;2020;x
Houston;3529;AST;2003;2003;2003;2003;0;3;135168;3;0;5;2;L3529;2003;2020;x
Shepherd;3530;AST;2003;2003;2003;2100;1;2;24576;2;0;5;2;L3530;2003;2020;x
Gordon;3531;AST;2003;2003;2100;2100;2;2;0;2;0;5;2;L3531;2003;2020;x
Nicholson;3532;AST;2003;2003;2100;2100;2;3;4096;3;0;5;2;L3532;2003;2020;x
Spence;3533;AST;2003;2003;2100;2100;2;3;0;3;0;5;2;L3533;2003;2020;x
Monaghan;3534;AST;2003;2003;2100;2100;2;2;81920;2;0;5;2;L3534;2003;2020;x
McLennan;3535;AST;2003;2003;2100;2100;2;2;0;2;0;5;2;L3535;2003;2020;x
Quaife;3536;AST;2003;2003;2100;2100;2;2;16384;2;0;5;2;L3536;2003;2020;x
